gene,lfc,fdr
Foxn3,0.0313272901664734,0.4531171517475093
Chpf,0.015087412402124634,0.453290193249855
Narfl,0.022300962597548324,0.453290193249855
Nt5c,-0.030171447433087195,0.453290193249855
Rasal2,-0.03785059971820673,0.4555078769551686
Ddx25,0.03448917381082148,0.4561676986460032
Map7,-0.02247358719544959,0.4561676986460032
Coq7,0.02966873962989333,0.4575270712626315
Tecr,-0.06738900736488718,0.45757571500752303
Clasp1,0.008264934609895969,0.4576744589487611
Slc8a1,-0.008403246598404718,0.4585057673048261
Nfasc,0.04478192479232529,0.45895913292565704
Rnf157,0.041474127286813545,0.45895913292565704
Actr3,-0.04058686192758096,0.4601425019579079
Eif1b,-0.026204369206721978,0.4601425019579079
Ndufb9,0.0744764894703307,0.4601425019579079
Tomm5,0.029204221603514435,0.4601425019579079
Akap11,-0.0384350109207178,0.4603960691618995
Emg1,-0.03632787446465979,0.4603960691618995
Rnf220,0.002868146413118444,0.4606536857058091
Cdkal1,-0.017695053606257477,0.4607550777361739
Scaf8,0.007306525929311608,0.4607550777361739
Dohh,0.006714403558886306,0.46077230668083025
Jpt1,-0.04458150590044291,0.46088159508288
1810013L24Rik,0.03336265140611916,0.46143873075116665
Tceal5,-0.05779412009924506,0.4616186842875195
Hacd3,-0.030217274211318534,0.4616247458780083
Gtf2b,0.02194916831100499,0.46184173656601485
H13,-0.03508026048802826,0.46184173656601485
Arhgef28,-0.03515815750385287,0.46214944091850463
Swi5,-0.053458708586874626,0.46214944091850463
Top2b,0.03187920894094781,0.46214944091850463
Chp1,0.041883012759623806,0.4625782365975632
Lpcat1,0.027049410859634346,0.4625782365975632
Sorl1,0.02257185417505589,0.4625782365975632
Tox2,0.03002196706189686,0.4625782365975632
Mfge8,-0.019395996316067143,0.46258208291745256
Mkl2,-0.03064670546763465,0.46258208291745256
Fam213a,-0.03834148983958577,0.463767587236501
Ndufa12,0.054859322499174135,0.4645042925003995
Znhit2,0.02706700499267209,0.4645042925003995
Atox1,0.0678681154803017,0.4647170104566595
Tmem242,0.021342918828018198,0.4650972257320854
Ckmt1,0.05094169316543806,0.4677196620860621
Copa,0.03748442065524352,0.4677196620860621
Gmfb,0.033794549101129084,0.4677196620860621
Naxd,-0.02762405709014945,0.4677196620860621
Ciapin1,0.03600805983867056,0.4680759516017428
Ift20,0.03055744939750893,0.46861496145782583
Cacna2d1,-0.03742381958095281,0.46930580702488367
Ank,0.0013611867602014993,0.46946033040749285
Myo18a,0.0097518765798814,0.46978016276548273
Dhps,0.005420304710445939,0.4705583183942726
Scrn1,0.052786544282771075,0.4705583183942726
Rrp1,-0.0025160544362520243,0.4715533419939762
Bcl2l1,-0.032420926769202746,0.471890119890279
Tro,-0.033263763384630635,0.4728612769020362
Camk1,-0.028914844779714205,0.47296146252321003
Rab18,0.047514570871792505,0.47379637741978936
Ip6k1,0.003461919158720017,0.47405370814667064
Arid1a,-0.011553401093640892,0.4741819967603339
Deaf1,0.02664126422275978,0.4741819967603339
Mapt,-0.045473579062503044,0.4741819967603339
Spred1,-0.019400219393898396,0.4741819967603339
Ap1s1,-0.013455960547335666,0.47514108111021663
Pgls,-0.0032801644452646606,0.4766925588795808
Dlgap4,0.04140448875510466,0.4767336620019099
Pla2g4c,-0.03083835405627086,0.4767336620019099
Sub1,-0.05048562755020991,0.4767837862139024
6030443J06Rik,-0.0216961795809662,0.4771192384243424
Myt1l,-0.04709101733482568,0.47715379297600824
Wbp11,-0.01752062080102798,0.4775535681273705
Gtf3c6,-0.0273991587697886,0.4776864382167345
Rab11b,0.02197156050690441,0.4776864382167345
Smim12,0.038723039301898465,0.4776864382167345
Arl8a,0.027721680660482306,0.47780871651379625
Ctsd,0.012265156506082397,0.47780871651379625
Mark2,0.018506022034239997,0.4783426672005167
Snrpa,0.02232150959015214,0.4783426672005167
Trmt112,-0.023993235200122198,0.47843438108630676
Zmynd8,-0.021844179780463352,0.4791932424379871
Camk1d,0.05938949592052167,0.4800186809776694
Tmem106b,-0.026123081134465348,0.4800186809776694
Tcp1,-0.040769312259751334,0.4801689596638332
Diablo,0.026304774422091004,0.48040290422529003
Echdc1,-0.02143049633634464,0.48040290422529003
Htt,0.010398231798228408,0.48040290422529003
Lamp2,0.005928047055948932,0.48040290422529003
Lrp1b,0.025425758130392828,0.48040290422529003
Snx4,-0.005758216120069132,0.48040290422529003
Urm1,-0.023394824446148516,0.48040290422529003
Actr2,0.047611014538966545,0.4809165036730853
Tomm34,0.029851041575692322,0.4810911518994643
Grhpr,0.027273399650168256,0.4811017198590145
Cdk5,5.560053305943002e-4,0.48305318087640947
Elmo2,0.0067251032218764994,0.48305318087640947
Fmc1,-0.028260298551164575,0.48305318087640947
Gm20716,-0.0284537656810422,0.48305318087640947
Slc25a51,-0.009214095625776242,0.48305318087640947
Adcy5,0.02462835449971318,0.48323403795946385
Mrpl58,0.0268332227470805,0.48355979520808257
Snu13,-0.039447590878825045,0.48355979520808257
Rab11fip3,0.01594786176284778,0.48358886288203884
Exoc5,-0.0018858119612354396,0.483974588212985
Khdrbs1,-0.039312040173954343,0.483974588212985
Wdr70,0.007689007785077889,0.483974588212985
Tomm22,-0.029489618051249777,0.48480943998166637
Ylpm1,-0.007355363578523233,0.48480943998166637
Caskin1,-0.03300545275271308,0.4851807124936469
Ufm1,0.022325626055498815,0.48524506628032077
1810037I17Rik,-0.056695580133381385,0.4853316640298935
Polr2g,0.024762942515135333,0.4853316640298935
Tnk2,-0.025014623234894034,0.4853316640298935
Tmem50b,0.036213119520262516,0.4863217236999269
Eef2,0.06614938946282445,0.486479729371257
Naa50,-0.009153824752774181,0.4875995568027285
Serbp1,-0.03929485936531829,0.4875995568027285
Cpeb1,-0.022814787529064184,0.4878298029003039
Hif1a,-0.022369426080772803,0.48881702856338055
Pea15a,0.0691224946188359,0.4891320245804022
Pgrmc2,-0.011344390091396317,0.48940584279037525
Ramp1,0.030994725028453685,0.48940584279037525
Vps41,0.0078071461246847496,0.4903137929926478
Cwc15,-0.03954243935424845,0.4909203495551519
Tmem183a,0.037793475771374235,0.4909916015495651
Ndufv2,0.06078851876800129,0.49205710902290484
Serpinb6a,0.020412695770416905,0.49209413664229423
AW551984,-0.02605624523293107,0.49282876080814525
Kcnc4,-0.033631044230866075,0.49282876080814525
Wsb2,0.03921385328207827,0.49331340503903887
Ndufs8,0.057668174451871,0.4933262509702664
Hmox2,-0.029602272171193766,0.4935041044215531
AC149090.1,-0.03531716168609683,0.4943204352366496
Dad1,-0.0531473556512253,0.4944199420393905
Anxa5,-0.03414795408777227,0.49520303749465855
Atp6v0e2,0.06755453343990481,0.4952752865734787
Zfp638,-0.03141202421707709,0.4956286128521445
Fem1b,0.025520855733015546,0.49597685790886736
Bpgm,-0.029728496081552896,0.49600960198191535
Cntn1,0.018112239027050947,0.49638929316184444
Psmc5,0.053586804134591604,0.49711984507403
Slc4a3,0.02545456873357599,0.497159537520875
Adar,-0.03436837786564634,0.4983926074923505
Wdr61,0.02666638850053632,0.5007233998372334
Igsf8,0.034248790725380396,0.501512376758886
Klhl2,-0.02636742074448374,0.501512376758886
Atp6v1h,-0.048044767245240594,0.5022120727425916
Tmem9b,-0.018477717422861778,0.5022120727425916
Tenm1,-0.03761985959550776,0.5022419971617875
Ypel3,0.03782901777188685,0.5022419971617875
Kmt2e,0.028349216539365313,0.5034639341625072
Ube2n,-0.03505747391344555,0.5034639341625072
Ranbp1,-0.034244110388710114,0.5036021119954572
Zmiz2,0.010942662127934433,0.5038839430403539
Cnrip1,0.02499959376926303,0.5050062400756025
Pccb,-0.019071167790197796,0.5060206771174968
Add2,-0.030341201751754338,0.5061078276863137
Grid1,-0.03443671748370797,0.5061078276863137
Parp6,0.02634850236254767,0.5061078276863137
Syt4,0.03171321782578973,0.5061078276863137
Tor1aip2,0.017666281800803846,0.5061460976849043
Itpa,0.03671829196637014,0.507191839115171
Dab1,0.056660508405258714,0.5082538314810261
Idh1,-0.026171567580837052,0.5082538314810261
Slit1,-0.02486427397003106,0.5082538314810261
Tnpo2,0.03246600288992668,0.5082538314810261
Msl1,-0.02439165918260955,0.5088791180250821
Ntsr1,0.029270763593474414,0.5093662631413903
Sec61b,-0.04329951154989503,0.5101712196776442
C230004F18Rik,0.026643969454375582,0.5103041316164124
Lcor,0.025883304305061305,0.5103041316164124
Nell2,0.03686674370057583,0.5103041316164124
Rptor,-0.026434745545191624,0.5103041316164124
Ssr1,-0.02749811777586028,0.5103041316164124
Fam19a1,-0.011817993444313751,0.5103729510670053
Cct5,0.040653794493916484,0.5104294360020958
Vps29,0.05952834086190739,0.5105750836853717
Lyrm2,0.027983581148286335,0.5106297446624564
Rpn1,0.005817664823845992,0.5112306609766499
Nav2,-0.019808990184167707,0.5121175687526636
Gm21949,0.07719604401504421,0.5133014338498393
Rbck1,-0.00945702781157276,0.5133014338498393
Taf10,0.028069418202495977,0.5133014338498393
Tmem191c,0.01605334966089103,0.5133014338498393
Xpr1,-0.01695742858974636,0.5133014338498393
Gls,0.04568516720532534,0.5136091501833195
Mapk8ip2,0.040196257058986884,0.5146213928679028
Snx17,-0.03293311439302585,0.5146213928679028
Dpysl2,0.06427428740642627,0.5148149410137066
Etfb,-0.02906769846297058,0.5148549146602531
Kifap3,0.04655530100596106,0.5148798594816247
Dmd,-0.051310564557301486,0.5157833671236585
Commd1,-0.032874810695980944,0.5159050528223892
Eny2,0.01879812294597527,0.5159050528223892
Gm49356,0.04266492340873501,0.5159050528223892
Opcml,-0.05038292250237897,0.5159050528223892
Psmb2,-0.047743467784629956,0.5159050528223892
Sacm1l,0.03963077829327877,0.5159050528223892
Suds3,0.016926227909027203,0.5159050528223892
Ywhab,0.07311505545196884,0.5159050528223892
Cbfa2t2,0.0029646232349915813,0.5179076847236072
Napg,0.036814149184006745,0.5179076847236072
Smarca2,-0.04295016136739377,0.5179076847236072
Tmem33,0.028946273498471536,0.5179076847236072
Ppp2r5b,0.019838053724491045,0.5185900289275638
Hmgb1,0.009035015348434927,0.5198727701216754
Rnf5,-0.0021009266139275506,0.5199585115638162
Rdx,-0.018817775959156513,0.5200608312563784
Pdhx,0.025986925420010368,0.521706376997353
Syp,0.04512346445755089,0.521706376997353
Cep170,-0.012502580668602437,0.5221659198372045
Tmem117,0.03148318226112326,0.5224051555774767
Map1a,0.04392391976719007,0.52256879951877
Copb2,0.005351032581667775,0.5237981157760787
Dnajb6,-0.03813836529437775,0.5243608651999816
Abi1,-0.03143912835173146,0.5256291325472682
Snrpd3,-0.03615979780444267,0.5257977367186011
Nhp2,0.03316886525650159,0.5266466857163429
Hnrnpr,-0.03317142433850506,0.526655970398777
Tmbim6,-0.005213349911764309,0.526655970398777
Tmed9,-0.016932656846509353,0.5267316178929653
Pin4,-0.004111153716072985,0.5268700244362042
Rasgef1b,-0.030172872535250278,0.5268700244362042
Stard7,-0.02027120150861844,0.5271843355502691
Abhd16a,0.02440827762086785,0.528218361898827
Dnajc18,0.020656936804855114,0.528218361898827
Drg2,0.0160305987128838,0.5287728383855081
Immt,0.006423183174306568,0.5287728383855081
Mast4,0.024700681867801527,0.5287728383855081
Pacs2,-0.03152802490752657,0.5287728383855081
Slc35b1,-0.027055948519051715,0.5287728383855081
S100a13,-0.026482967687715464,0.5304951297010854
Xbp1,0.04025147696686171,0.5304951297010854
Rbl2,0.006929036510985781,0.5305696358099592
Ankrd12,-0.012316228536196322,0.5325751317172632
Upp2,0.028682329326490313,0.5335346742706638
Eno2,0.05802260088327582,0.533753247090789
Drosha,0.030754749902206696,0.5342829494609296
Plekha6,-0.0094963457771772,0.5342829494609296
Ppil2,-0.02224425495390292,0.5342829494609296
Tmcc1,-0.04234098089009364,0.5342829494609296
Tmsb10,-0.06321741755249732,0.5342829494609296
Akr1a1,0.05870775895202751,0.5345102276626825
Gnai1,-0.03762841392895344,0.5345102276626825
Unc5c,-0.010389755734623751,0.5345102276626825
Kpnb1,0.022674046601768916,0.5359959441477293
Rab1a,0.01988820554034143,0.5359959441477293
Ptprf,-0.02345235900252929,0.5361802051426856
Bclaf1,-0.03453027488549762,0.536524963194899
Pak1ip1,-0.018664920857787787,0.536524963194899
1700037H04Rik,-0.03595030356274487,0.536579305219831
Grm5,0.024618744250504254,0.536579305219831
Ergic3,-0.012946134538887988,0.5369286774833155
Me1,0.019301214766323932,0.5370622843512309
Dgkh,0.03049700766244559,0.5372617211804064
Ap3m2,-0.02948424752804077,0.5373489248362917
Dazap1,0.026492635487604527,0.5373489248362917
Maged2,0.020878658743631845,0.5373489248362917
Rexo2,0.03369648049187687,0.5373489248362917
Slc25a39,-0.040125751290450984,0.5373489248362917
Actr3b,0.024566430201374126,0.537728604748261
Kcnq5,-0.006817294726729317,0.5380576508769567
Usp32,0.02191774195922569,0.5384028206139334
Csnk2b,0.028461324939910493,0.5389799353558887
Ube3c,0.025731773335244346,0.5390096747925446
Dnajc12,-0.030413551412460604,0.5404405703513727
Itfg1,0.06011459513197959,0.5404405703513727
Cdh18,-0.021643009873489882,0.5404426977208769
Ppp2r2a,-0.028056315585467784,0.5404426977208769
Prelid1,-0.022551992496785633,0.5404426977208769
Rcn2,-0.014259668269805736,0.5404426977208769
Nlgn1,0.05220413432065851,0.5406404444322881
Gria3,-0.03277650583227462,0.5410776679020975
Ablim2,0.03213358575634542,0.5422626155608332
Acp1,0.017633350104790724,0.5425431996113691
Fam3c,-0.007559363192410851,0.5425431996113691
Ggnbp2,-0.0411581188005572,0.5425431996113691
Mturn,-0.009903214011399236,0.5425431996113691
Ap2m1,0.05638013707316725,0.5431417432699949
Cmtr1,0.029995865829875984,0.543342269272444
Eif1ax,0.03210215836515118,0.543384596716307
Lpp,-0.02441314126465531,0.543384596716307
Tbc1d9,0.008470487251693748,0.543384596716307
Ube2d2a,-0.012490826594507176,0.5439837756691187
Zrsr2,0.030371636770975485,0.5451860419011645
Churc1,-0.040310394813594275,0.5461453513925859
Dcaf7,0.02141981318418157,0.5462208889333046
Rap1gap,0.021270156636352733,0.5462208889333046
Spock1,0.030255325119736914,0.5462208889333046
Spock2,0.04005170958279747,0.5462208889333046
Mpdu1,-0.029482667313554423,0.5463846884238281
Dync1i1,0.005994534627429271,0.5479007815834896
Med31,0.014186481877735246,0.5481363782852644
Mfn2,0.024252349863997547,0.5488142013933252
Csde1,0.04318886160416835,0.548824644406341
Nav3,-0.018352435785634447,0.548824644406341
Snrpa1,-0.027216490009599026,0.548874088961718
Fscn1,0.010073023508790857,0.548959729748345
Rad21,-0.03178717589950478,0.550244181767384
Fyn,-0.02720417697054553,0.5503274161068806
Ankrd34b,-0.012934191000287198,0.5503798854109594
Grin1,0.026720774440023187,0.5509898820571498
Slc16a2,9.724880123507251e-4,0.5509898820571498
Prickle2,0.03167713487392648,0.5534821478891493
Elovl6,0.02172484563681215,0.55645815290112
Phlpp1,-0.005448889003439983,0.55645815290112
Tmbim4,-0.034299653665867985,0.55645815290112
Mdp1,0.02369892344973376,0.5568515292159216
Chtop,-0.033644342759554136,0.55738750836571
Cmas,0.04374679235783241,0.5579365362703407
2510009E07Rik,0.027484027356917573,0.5580303920761038
Naa10,-0.007664783051996582,0.5580303920761038
Sel1l,-0.0037161519147463906,0.5590261164595407
Adnp,-0.0036416742429906945,0.5601386368892244
Ankhd1,-0.02963292887882593,0.5601386368892244
Cxxc5,-0.018738818400722446,0.5601386368892244
Elob,-0.0032437370458544557,0.5601386368892244
Erbb4,-0.0604521975284078,0.5601386368892244
Glrx,0.02532711839346352,0.5601386368892244
Polr2i,-0.024846066330008576,0.5601386368892244
Smim14,-0.02628258512361281,0.5601386368892244
Snrpd1,-0.03881894030769656,0.5601386368892244
Snx30,-0.024643532666432807,0.5601386368892244
Stam,0.029412624215672395,0.5601386368892244
Ube2z,0.022641029259775597,0.5601386368892244
Naa15,0.026872117284256036,0.5614880554657133
Dpm2,0.02767671474099745,0.5638027873829056
Vps35,-0.0023193532890153357,0.5644598895821717
Gtpbp8,0.01788872371649894,0.5648113172819978
Mrps15,-0.009492585744905024,0.5648113172819978
Lsm3,-0.014555205055541975,0.5648501488385577
Ptgds,-0.056980567655025904,0.5648501488385577
Dnm2,-0.008045365685584865,0.5649061144787222
Nus1,0.012578413904504177,0.5654149090753291
Pdk2,0.025775152932519876,0.5657715407427364
Dhx30,0.027508299423227717,0.5660675159644666
Pitpnm1,0.02984657171571045,0.5661493373951564
Ash1l,0.033564951145392485,0.566285060585031
B3galnt1,-0.02473184780705301,0.5671208617282507
Cryzl1,-0.019034757138967684,0.5677813767422155
Map6,-0.030495223716087427,0.5677813767422155
Megf9,0.023430486968302272,0.5677813767422155
Mrpl33,-0.033392578998791445,0.5677813767422155
Polr2e,-0.040047606903932,0.5677813767422155
Ube2a,0.029955563623227432,0.5677813767422155
Dnajb4,0.030392639066723764,0.5682317784454014
Ccdc124,0.04766107988090512,0.5707633412520995
Luc7l3,0.03389557084670344,0.5707920419127871
Fam241b,0.02976461404362296,0.5712604395478836
Emc10,-0.04116567003854904,0.571709510959527
Calr,-0.03458474874544476,0.571821176716165
Gpr37l1,-0.012751019493519922,0.5726154794335954
Aff4,-0.007622949474283547,0.5726277101847993
Gorasp2,-0.034341229680394936,0.5745952449050601
Gadd45gip1,-0.007974913213988799,0.5751233330284766
Ywhaz,-0.001694817593268616,0.5757462981674609
Rassf3,-0.03655513696229179,0.5761165801404039
Zcchc7,-0.02641873827649094,0.5761165801404039
Asph,0.0100143951595425,0.5761212969328054
Uchl5,0.031975784811021535,0.5761212969328054
Atpif1,0.06249373180736595,0.5764703321718863
Cct3,-0.040288065644736304,0.5764703321718863
Ptprd,0.037726214742299424,0.5764703321718863
Farp1,-0.02020614395087969,0.5777419203888512
Ube2b,0.04469710386635428,0.5787410215508274
Stx1b,0.036483460246423904,0.5791410820579146
Rnf187,0.04506082562812408,0.5804277327515776
Tmem259,0.020682846099148527,0.5804277327515776
Mapk3,-0.037035652150667786,0.5811808263967817
Acsbg1,0.00958483065778562,0.581240656195893
Rdh5,-0.040428285785053086,0.581240656195893
Dcaf5,-0.011461088682066883,0.5820947689364355
Rhoq,-0.026331502769727927,0.5820947689364355
Cisd3,0.0290818313486203,0.5821985605037826
Cltb,0.0457380726633847,0.5821985605037826
Csmd1,0.07369645721357598,0.5828521966044464
Stx8,-0.0064860292100888395,0.5829225640567121
Enox1,-0.021387038967709285,0.5834487351636954
Mcrip1,-0.029179427632157917,0.5834487351636954
Mrpl47,0.027746818169551574,0.5834487351636954
Ppp3cb,0.04025981994946959,0.5834487351636954
Tcaf1,0.03943572540973317,0.5834487351636954
Ctsl,-0.007627797906908096,0.5838358341756353
Dusp26,0.009939397687556362,0.5838358341756353
Golga7b,0.0196918372151242,0.5838358341756353
Rbmxl1,-0.02189541219838599,0.5838358341756353
Baz1b,-0.025027722975827726,0.5841395032297457
Brd2,-0.0278355553052943,0.5841395032297457
Srpk2,0.041059073745500996,0.5846187290002117
2310061I04Rik,0.03160014430190383,0.5855446279399067
Exosc5,-0.001454743308777956,0.5858931167012756
Pgrmc1,-0.024336378077628118,0.5858931167012756
Prkrip1,-0.023416850527324132,0.5858931167012756
Snapc3,0.002216331264190491,0.5858931167012756
Wwp2,0.01445263807311209,0.5858931167012756
Dnajc10,0.018916094630165747,0.5861275890984339
Golph3,0.026498994046129182,0.5867333952183235
Psmd12,0.03651680552860964,0.5867333952183235
U2af1,0.029990930316273368,0.586944010825688
Cops2,-0.035357835713500096,0.5875312494665075
Scp2,0.021538206429692508,0.5875312494665075
Ubxn6,0.038548159220774425,0.5875312494665075
D17Wsu92e,0.005103005500521451,0.5891296128679097
Brcc3,0.03162276314112106,0.5899348439743723
Hnrnpul2,-0.030578284872510186,0.5906185117486167
Ptov1,-0.028857613666065762,0.5906185117486167
Timm10,0.03745467876682307,0.5906185117486167
6430548M08Rik,0.024551185954408528,0.5914021570858463
Cct2,-0.04377343411109358,0.5914021570858463
Glo1,-0.034928968397802296,0.5914021570858463
Hmgn1,-0.036396119562162266,0.5914021570858463
Lrfn5,0.030707913107303253,0.5914021570858463
Mrpl3,0.027738011073021984,0.5914021570858463
Mrps6,0.02419601586011244,0.5914021570858463
Ptk2b,0.008842576962211232,0.5914021570858463
Srrm1,2.227166648828549e-4,0.5914021570858463
Plekhj1,-0.014443080203640823,0.5917684388195845
Tsr2,-0.026454360205242333,0.591830789091527
Aida,-0.025483452765427073,0.5919587175608518
Gm27029,0.024435998696914596,0.5919587175608518
Fyttd1,-0.03500087866068155,0.5921648421533596
Klf13,0.015172714023885897,0.5921648421533596
Ak6,0.02748818565811914,0.5927513014803291
1700025G04Rik,-0.012024991377656918,0.5928421364098224
Pip5k1c,0.024711719945019223,0.5928421364098224
Ssh2,0.022712348086645462,0.5939126592097237
Apex1,-0.015026801456351546,0.5941178781200115
Snx5,0.017266259523430527,0.5944128209110522
Cox17,-0.04405214005422198,0.5952005464154994
Coprs,-0.021158242936222926,0.595680465957627
Capns1,0.003354995102081648,0.596880501700757
Nlrc4,0.037682861536535106,0.596880501700757
Lancl1,0.039132285295794544,0.5972512210200099
Rab10,0.03599756462866899,0.5978261669297036
Tsen34,-0.03908449544228104,0.5978261669297036
Smim10l1,-0.02234604076775837,0.5978581459384951
Polr3k,0.02061055357812852,0.598273248043424
Slirp,-0.048065537919033674,0.598273248043424
Fam107a,0.0076843305938789075,0.5983419989050013
Uqcrc2,-0.04129295074140943,0.5983419989050013
Adgrb3,-0.046498020046638944,0.5983760549146703
Pantr1,0.018944313144370367,0.5985859665582216
Wdr83os,-0.03262912010942695,0.5985859665582216
Meaf6,-0.020726472476863406,0.5986773285199659
Pigk,0.02506772400266863,0.5986773285199659
Clock,-0.03273078791038839,0.5992506918208356
Ubfd1,0.025023753798700227,0.5992506918208356
Dock4,-0.0034219137983542425,0.601440568475138
B230219D22Rik,-0.027688320509040354,0.601697455029866
Sec62,-0.02039813695675563,0.601697455029866
Stip1,-0.02020428953650444,0.601697455029866
Tpd52l2,0.004964443439600008,0.601697455029866
Ubl4a,0.021352776762055076,0.601697455029866
Apbb2,0.02475771125911394,0.6021970806315503
Kmt2d,-0.02541634041890503,0.6021970806315503
Cetn3,-0.038694829864921954,0.6024834553410134
Cnot7,0.02885729859399369,0.6024834553410134
Dlst,0.027420290733270652,0.6024834553410134
Rusc2,0.009757717660234089,0.6027550794905059
Dda1,0.03650585928782629,0.6028611714335385
Eif3d,-0.028245240841384495,0.6028611714335385
Map3k13,-0.005826023626876675,0.6028611714335385
Mapre2,0.01137671313205757,0.6028611714335385
Nr4a2,0.028057892223667946,0.6028611714335385
Rnf7,-0.01630227784053262,0.6028611714335385
Rpl7l1,0.01896760361684144,0.6028611714335385
Slc12a5,0.03493093128500213,0.6028611714335385
Tmem151a,0.027138675989425903,0.6028611714335385
Zeb1,-0.0321975587259376,0.6028611714335385
Gabra1,-0.026595926324062658,0.6033840064951157
Dlg2,-0.003365317998269335,0.6039797042832715
Gpm6b,-0.036678959730947036,0.6039797042832715
Rab4b,0.032378677831008285,0.6039797042832715
Rgmb,-0.011955972505180323,0.6039797042832715
Med21,-0.01818389190627287,0.6044360784584991
Tmem141,0.02644115933865729,0.6044360784584991
Igsf5,0.043586618813765354,0.6046947089764471
Fubp1,-0.010532335978292645,0.6050785593170118
Klhl1,0.044065057660515605,0.6050785593170118
Mff,0.047363415696675015,0.6050785593170118
Rsl24d1,-0.01665425193625772,0.6052943868613693
Tub,-0.011329113663696821,0.6052943868613693
Ddx3y,0.006468260277021853,0.6055181507770939
Ttc3,-0.05192067909260656,0.6055181507770939
Prkcz,0.0016094897824267262,0.6056874249326495
Cryl1,-0.016065970909004273,0.6056934601950291
Zrsr1,-0.02130933170220456,0.6056934601950291
Ppp1r13b,0.004452118821916526,0.6060175392623558
Dlg4,-0.01639896575758057,0.6069814938663665
Sqle,0.028587981382098754,0.6094530554479697
B4galt6,-0.029375189982367517,0.6096554795275592
Inpp5f,0.025643597389085643,0.6106421428949071
Slc9a6,-0.03048117466457495,0.6106421428949071
Mast3,-0.006300089579010043,0.6109220940891635
Mkrn1,0.012925127099521871,0.6109220940891635
Mphosph8,0.01593117749669634,0.6109220940891635
Mpv17,-0.024033095686396,0.6109220940891635
Mrpl51,0.033152698944825365,0.6109220940891635
Pcmtd1,-0.023537872536705057,0.6109220940891635
Trappc5,-0.024326100238260956,0.6112892100465875
Amph,0.033724427696279424,0.6121546323423726
Psma5,0.00169927507061568,0.6121546323423726
2410015M20Rik,0.05822615359175176,0.6123869600869996
1700021F05Rik,0.023300640033475303,0.6127518854467797
Maf1,0.03239994987435246,0.6127518854467797
Myo3a,0.027818927200119303,0.6129617276659702
Acsl3,-0.03138156998022987,0.6131493417791779
Akr7a5,-0.015945476447773277,0.6131493417791779
Akt3,0.028198818673892956,0.6131493417791779
Fn3k,0.018732535621734686,0.6131493417791779
Herc1,0.012526718060395736,0.6131493417791779
Zfp612,0.018412396309351292,0.6131493417791779
Camk2g,-0.010941068604952642,0.6132486071219495
Samm50,0.02779837510695965,0.6147726904675269
Synj2bp,0.028580302589312878,0.6152841043499487
Adgrl1,0.0313136694035559,0.615695538588861
Prkaca,0.014355226429052625,0.615695538588861
Rbm25,0.006864845561327992,0.615695538588861
Syt11,0.06377601220853757,0.615695538588861
Wbp4,0.03305504223093894,0.615695538588861
Ccdc32,0.02624513421889052,0.616616182117016
Herc2,-0.014187974958032118,0.616616182117016
Snrpd2,-0.05216426651263262,0.616616182117016
Dnajc8,0.021557446191966423,0.6178339035292761
Rbbp6,-0.01709903554907996,0.6178339035292761
Tmem59,-0.03148412715928428,0.6180759745747417
Ubl3,0.03147379586704735,0.6182428024743403
Dctn5,-0.03199218974946122,0.6184976224143783
Ints9,-0.012548020031387774,0.6184976224143783
Msra,0.027130441794750743,0.6184976224143783
Abhd17a,0.02746813793602612,0.6186502094623475
BC004004,-0.017422967244207305,0.6186502094623475
Ubap1,0.021406469943310302,0.6186502094623475
Txndc9,-0.02599599800300223,0.6195555003167226
B230118H07Rik,0.04181311256087239,0.619674233176348
Ostc,0.03602163233627165,0.619674233176348
Gria1,0.028398855969695658,0.6197812275132666
St13,0.028972488616662684,0.6197812275132666
Ccdc88a,0.003933743165305648,0.6199258837369408
Slit3,-0.014250519342010465,0.6199258837369408
Lrrc7,-0.028829127270961458,0.6230525436226181
Isca2,0.033696743647893074,0.6230891621161907
Zer1,-0.0076055689866827425,0.6230891621161907
Akap8l,-0.015130205919709178,0.6230943498619153
Ncdn,-0.042632389035728524,0.623189147945039
Slc24a2,0.03353914074236125,0.623189147945039
Hat1,0.00414800560802106,0.6235010902936173
Lsm1,0.02973476866448685,0.6235010902936173
Gm48099,-4.531585378683145e-4,0.6269604820652571
9530082P21Rik,0.006838108801772325,0.6271787964957244
Basp1,-0.0032839592632999404,0.6271787964957244
Cdk17,-0.013647807750474972,0.6271787964957244
Kcnq2,-0.008445760208380837,0.6271787964957244
Kctd2,0.01978611482995868,0.6271787964957244
Slc25a11,0.03406510926769246,0.6271787964957244
Zranb2,-0.02027164018491656,0.6271787964957244
Bcl7b,0.0032671005403082654,0.6271979034324897
Dnajb9,0.01974326396789712,0.6271979034324897
Flywch2,-0.03515880273227018,0.6271979034324897
Sorbs1,-0.02331208599401284,0.6271979034324897
Tnrc6c,-0.02670192050666151,0.6271979034324897
Hdac3,-0.011644896513353487,0.6282870774770497
Tsn,0.042747581217098485,0.6282870774770497
Cmpk1,0.03828694870521776,0.6283329401464041
Eif4h,-0.04460322828764379,0.6283329401464041
Igsf21,0.024223230734910797,0.6283329401464041
Lrrtm4,0.022937364779480773,0.6283329401464041
Shank2,-0.012431274622715427,0.6283329401464041
Zdbf2,-0.00314982185528917,0.6283329401464041
Uba5,0.001997336002299621,0.6287585537332322
